Date,Status,TT,AN,AP,AR,AS,BR,CH,CT,DN,DD,DL,GA,GJ,HR,HP,JK,JH,KA,KL,LA,LD,MP,MH,MN,ML,MZ,NL,OR,PY,PB,RJ,SK,TN,TG,TR,UP,UT,WB,UN
07-May-20,Confirmed,3344.0,0.0,56.0,0.0,8.0,8.0,11.0,0.0,0.0,0.0,448.0,0.0,388.0,31.0,3.0,18.0,5.0,12.0,0.0,0.0,0.0,114.0,1216.0,0.0,0.0,0.0,0.0,14.0,0.0,118.0,110.0,0.0,580.0,15.0,24.0,73.0,0.0,92.0,0.0
07-May-20,Recovered,1475.0,1.0,51.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,389.0,0.0,209.0,0.0,0.0,13.0,4.0,12.0,5.0,0.0,0.0,132.0,207.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,150.0,0.0,31.0,45.0,0.0,120.0,0.0,31.0,0.0
07-May-20,Deceased,104.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,2.0,0.0,7.0,0.0
08-May-20,Confirmed,3339.0,0.0,54.0,0.0,6.0,29.0,11.0,0.0,0.0,0.0,338.0,0.0,390.0,22.0,4.0,30.0,22.0,48.0,1.0,0.0,0.0,89.0,1089.0,0.0,0.0,0.0,0.0,51.0,1.0,87.0,152.0,0.0,600.0,10.0,30.0,143.0,2.0,130.0,0.0
08-May-20,Recovered,1111.0,0.0,62.0,0.0,0.0,49.0,0.0,2.0,0.0,0.0,89.0,0.0,163.0,19.0,0.0,29.0,0.0,10.0,10.0,1.0,0.0,118.0,169.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,122.0,0.0,58.0,34.0,0.0,137.0,6.0,27.0,0.0
08-May-20,Deceased,97.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0,4.0,0.0,9.0,0.0
09-May-20,Confirmed,3175.0,0.0,43.0,0.0,2.0,32.0,23.0,0.0,0.0,0.0,224.0,0.0,394.0,28.0,2.0,13.0,2.0,41.0,2.0,0.0,0.0,116.0,1165.0,0.0,1.0,0.0,0.0,82.0,0.0,31.0,129.0,0.0,526.0,31.0,17.0,159.0,4.0,108.0,0.0
09-May-20,Recovered,1414.0,0.0,45.0,0.0,0.0,51.0,3.0,5.0,0.0,0.0,0.0,0.0,219.0,11.0,1.0,4.0,37.0,10.0,1.0,0.0,0.0,131.0,330.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,151.0,0.0,219.0,24.0,0.0,112.0,1.0,49.0,0.0
09-May-20,Deceased,115.0,0.0,3.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,4.0,1.0,0.0,8.0,0.0,11.0,0.0
10-May-20,Confirmed,4311.0,0.0,50.0,0.0,1.0,96.0,4.0,0.0,0.0,0.0,381.0,0.0,398.0,28.0,6.0,25.0,1.0,54.0,7.0,0.0,0.0,157.0,1943.0,0.0,0.0,0.0,0.0,25.0,2.0,61.0,106.0,0.0,669.0,33.0,16.0,94.0,1.0,153.0,0.0
10-May-20,Recovered,1669.0,0.0,38.0,0.0,0.0,36.0,0.0,6.0,0.0,0.0,49.0,0.0,454.0,10.0,0.0,15.0,0.0,36.0,4.0,3.0,0.0,196.0,399.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,79.0,0.0,135.0,0.0,0.0,154.0,0.0,45.0,0.0
10-May-20,Deceased,112.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,21.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,5.0,0.0,14.0,0.0
11-May-20,Confirmed,3592.0,0.0,38.0,0.0,2.0,42.0,8.0,0.0,0.0,0.0,310.0,0.0,347.0,27.0,1.0,18.0,4.0,14.0,7.0,0.0,0.0,171.0,1230.0,0.0,0.0,0.0,0.0,38.0,0.0,54.0,174.0,0.0,798.0,79.0,0.0,106.0,0.0,124.0,0.0
11-May-20,Recovered,1579.0,0.0,73.0,0.0,5.0,23.0,4.0,4.0,0.0,0.0,60.0,0.0,235.0,37.0,0.0,44.0,0.0,4.0,0.0,1.0,0.0,71.0,587.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0,83.0,0.0,92.0,50.0,0.0,105.0,0.0,82.0,0.0
11-May-20,Deceased,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,0.0
12-May-20,Confirmed,3562.0,0.0,71.0,0.0,0.0,130.0,6.0,0.0,0.0,0.0,406.0,0.0,362.0,50.0,8.0,55.0,11.0,63.0,5.0,0.0,0.0,201.0,1026.0,0.0,0.0,0.0,0.0,22.0,0.0,37.0,138.0,0.0,716.0,51.0,2.0,91.0,1.0,110.0,0.0
12-May-20,Recovered,1905.0,0.0,58.0,0.0,0.0,5.0,2.0,1.0,1.0,0.0,383.0,0.0,466.0,5.0,0.0,28.0,1.0,7.0,0.0,0.0,0.0,113.0,339.0,0.0,0.0,0.0,0.0,31.0,0.0,3.0,130.0,0.0,83.0,21.0,0.0,115.0,0.0,113.0,0.0
12-May-20,Deceased,120.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,8.0,2.0,0.0,2.0,0.0,8.0,0.0
13-May-20,Confirmed,3726.0,0.0,48.0,0.0,15.0,74.0,4.0,0.0,0.0,0.0,359.0,0.0,364.0,13.0,1.0,37.0,5.0,34.0,10.0,1.0,0.0,187.0,1495.0,0.0,0.0,0.0,0.0,101.0,1.0,10.0,202.0,0.0,509.0,41.0,1.0,94.0,3.0,117.0,0.0
13-May-20,Recovered,1963.0,0.0,86.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,346.0,0.0,316.0,76.0,0.0,11.0,8.0,18.0,1.0,0.0,0.0,144.0,422.0,0.0,1.0,0.0,0.0,27.0,0.0,29.0,119.0,0.0,41.0,117.0,0.0,92.0,0.0,90.0,0.0
13-May-20,Deceased,137.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,29.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,7.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,2.0,0.0,4.0,0.0,9.0,0.0
14-May-20,Confirmed,3991.0,0.0,68.0,0.0,7.0,46.0,0.0,1.0,0.0,0.0,472.0,8.0,324.0,25.0,6.0,12.0,26.0,28.0,26.0,0.0,0.0,253.0,1602.0,1.0,0.0,0.0,0.0,134.0,3.0,11.0,206.0,0.0,447.0,47.0,1.0,144.0,6.0,87.0,0.0
14-May-20,Recovered,1594.0,0.0,50.0,0.0,0.0,12.0,7.0,1.0,0.0,0.0,187.0,0.0,191.0,21.0,0.0,19.0,0.0,9.0,3.0,0.0,0.0,167.0,542.0,0.0,0.0,0.0,0.0,15.0,0.0,23.0,65.0,0.0,65.0,13.0,27.0,107.0,4.0,66.0,0.0
14-May-20,Deceased,97.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,20.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,8.0,0.0
15-May-20,Confirmed,3808.0,0.0,102.0,0.0,3.0,34.0,0.0,6.0,0.0,0.0,425.0,0.0,340.0,36.0,2.0,30.0,8.0,69.0,16.0,0.0,0.0,169.0,1576.0,0.0,0.0,0.0,0.0,65.0,0.0,-3.0,213.0,0.0,434.0,40.0,0.0,155.0,4.0,84.0,0.0
15-May-20,Recovered,2234.0,0.0,60.0,0.0,1.0,28.0,3.0,0.0,0.0,0.0,473.0,0.0,282.0,25.0,0.0,28.0,10.0,20.0,0.0,2.0,0.0,112.0,475.0,0.0,0.0,0.0,0.0,8.0,0.0,82.0,91.0,0.0,359.0,7.0,13.0,93.0,1.0,61.0,0.0
15-May-20,Deceased,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,20.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,10.0,0.0
16-May-20,Confirmed,4794.0,0.0,48.0,0.0,3.0,145.0,0.0,1.0,0.0,0.0,438.0,5.0,1057.0,33.0,2.0,108.0,6.0,36.0,11.0,0.0,0.0,195.0,1606.0,4.0,0.0,0.0,0.0,0.0,1.0,14.0,213.0,0.0,477.0,55.0,11.0,201.0,9.0,115.0,0.0
16-May-20,Recovered,4012.0,0.0,101.0,0.0,0.0,33.0,11.0,2.0,0.0,0.0,408.0,0.0,273.0,50.0,4.0,29.0,16.0,16.0,4.0,0.0,0.0,32.0,524.0,0.0,0.0,0.0,0.0,30.0,0.0,952.0,215.0,0.0,939.0,12.0,22.0,276.0,0.0,63.0,0.0
16-May-20,Deceased,120.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,9.0,0.0,7.0,0.0
17-May-20,Confirmed,5049.0,0.0,25.0,0.0,8.0,142.0,0.0,18.0,0.0,0.0,422.0,9.0,391.0,23.0,2.0,62.0,6.0,55.0,14.0,0.0,0.0,187.0,2347.0,0.0,0.0,0.0,0.0,91.0,0.0,18.0,242.0,0.0,639.0,42.0,-2.0,206.0,1.0,101.0,0.0
17-May-20,Recovered,2538.0,0.0,103.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,276.0,0.0,191.0,48.0,1.0,33.0,0.0,13.0,0.0,0.0,0.0,88.0,600.0,0.0,0.0,0.0,0.0,24.0,0.0,109.0,111.0,0.0,634.0,21.0,21.0,195.0,1.0,67.0,0.0
17-May-20,Deceased,152.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,34.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,63.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0,4.0,0.0,0.0,8.0,0.0,6.0,0.0
18-May-20,Confirmed,4628.0,0.0,52.0,0.0,15.0,103.0,5.0,10.0,0.0,0.0,299.0,9.0,366.0,18.0,10.0,106.0,5.0,99.0,29.0,0.0,0.0,259.0,2005.0,0.0,0.0,0.0,0.0,48.0,0.0,16.0,305.0,0.0,536.0,41.0,0.0,141.0,4.0,147.0,0.0
18-May-20,Recovered,2482.0,0.0,96.0,0.0,0.0,44.0,3.0,0.0,0.0,0.0,283.0,0.0,305.0,36.0,2.0,34.0,14.0,21.0,0.0,19.0,0.0,32.0,749.0,0.0,1.0,0.0,0.0,57.0,0.0,181.0,163.0,0.0,234.0,10.0,4.0,147.0,0.0,47.0,0.0
18-May-20,Deceased,131.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,35.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,3.0,0.0,0.0,6.0,0.0,6.0,0.0
19-May-20,Confirmed,6154.0,0.0,57.0,0.0,42.0,96.0,3.0,5.0,0.0,0.0,500.0,8.0,395.0,36.0,2.0,28.0,20.0,149.0,12.0,0.0,0.0,229.0,2078.0,2.0,0.0,0.0,0.0,102.0,5.0,22.0,338.0,0.0,688.0,42.0,8.0,321.0,15.0,137.0,814.0
19-May-20,Recovered,3032.0,0.0,69.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,265.0,0.0,239.0,29.0,5.0,38.0,0.0,13.0,0.0,0.0,0.0,196.0,1202.0,0.0,0.0,0.0,0.0,30.0,1.0,95.0,119.0,0.0,489.0,9.0,27.0,135.0,0.0,68.0,0.0
19-May-20,Deceased,146.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,25.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,6.0,76.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,3.0,4.0,0.0,5.0,0.0,6.0,0.0
20-May-20,Confirmed,5716.0,0.0,71.0,0.0,31.0,257.0,3.0,14.0,0.0,0.0,534.0,4.0,398.0,29.0,18.0,73.0,42.0,67.0,24.0,1.0,0.0,270.0,2161.0,16.0,1.0,0.0,0.0,74.0,1.0,3.0,166.0,0.0,743.0,27.0,0.0,249.0,15.0,142.0,282.0
20-May-20,Recovered,3099.0,0.0,43.0,0.0,7.0,54.0,79.0,0.0,0.0,0.0,442.0,0.0,176.0,21.0,3.0,31.0,2.0,13.0,5.0,0.0,0.0,103.0,679.0,0.0,0.0,0.0,0.0,36.0,0.0,152.0,53.0,0.0,987.0,2.0,0.0,148.0,1.0,62.0,0.0
20-May-20,Deceased,134.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,65.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,3.0,2.0,0.0,4.0,0.0,3.0,0.0
21-May-20,Confirmed,6023.0,0.0,45.0,0.0,22.0,211.0,16.0,14.0,0.0,0.0,571.0,2.0,371.0,37.0,42.0,59.0,13.0,143.0,24.0,0.0,0.0,246.0,2345.0,0.0,0.0,0.0,0.0,51.0,0.0,23.0,212.0,0.0,776.0,38.0,2.0,340.0,19.0,94.0,307.0
21-May-20,Recovered,3131.0,0.0,41.0,0.0,6.0,0.0,42.0,0.0,0.0,0.0,375.0,0.0,269.0,33.0,5.0,6.0,7.0,15.0,8.0,0.0,0.0,110.0,1408.0,0.0,0.0,0.0,0.0,50.0,0.0,25.0,81.0,0.0,400.0,23.0,32.0,138.0,0.0,57.0,0.0
21-May-20,Deceased,148.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,24.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,64.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,7.0,5.0,0.0,11.0,0.0,6.0,0.0
22-May-20,Confirmed,6536.0,0.0,62.0,0.0,15.0,179.0,1.0,44.0,0.0,0.0,660.0,2.0,363.0,37.0,16.0,40.0,20.0,138.0,42.0,2.0,0.0,189.0,2940.0,1.0,0.0,0.0,0.0,86.0,3.0,1.0,267.0,0.0,786.0,62.0,0.0,220.0,8.0,135.0,217.0
22-May-20,Recovered,3280.0,0.0,26.0,0.0,0.0,58.0,0.0,3.0,0.0,0.0,330.0,9.0,392.0,25.0,0.0,36.0,0.0,26.0,2.0,0.0,0.0,245.0,857.0,0.0,0.0,0.0,0.0,43.0,0.0,28.0,195.0,0.0,846.0,7.0,4.0,120.0,0.0,28.0,0.0
22-May-20,Deceased,142.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,29.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,0.0,14.0,0.0,6.0,0.0
23-May-20,Confirmed,6663.0,0.0,47.0,0.0,121.0,228.0,6.0,42.0,1.0,0.0,591.0,1.0,396.0,64.0,17.0,80.0,27.0,216.0,62.0,3.0,0.0,201.0,2608.0,1.0,0.0,0.0,0.0,80.0,0.0,16.0,248.0,1.0,759.0,52.0,16.0,282.0,91.0,127.0,279.0
23-May-20,Recovered,2576.0,0.0,48.0,0.0,2.0,24.0,1.0,2.0,0.0,0.0,370.0,0.0,289.0,44.0,2.0,54.0,5.0,11.0,3.0,0.0,0.0,178.0,821.0,0.0,0.0,0.0,0.0,61.0,0.0,23.0,106.0,0.0,363.0,25.0,0.0,82.0,2.0,60.0,0.0
23-May-20,Deceased,142.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,27.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,1.0,0.0,3.0,0.0,4.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Confirmed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Recovered,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Deceased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
